epoch,loss,val_loss
0,0.01470849197357893,0.007412973791360855
1,0.004709854256361723,0.003520254511386156
2,0.003890431020408869,0.0029454296454787254
3,0.0035108383744955063,0.003065668512135744
4,0.003270308021456003,0.003028915962204337
5,0.0032997471280395985,0.0028348590712994337
6,0.0032145597506314516,0.0027814963832497597
7,0.003149117110297084,0.002803661860525608
8,0.00317327119410038,0.0027925579342991114
9,0.0031472407281398773,0.0027695815078914165
10,0.0031505089718848467,0.0027803571429103613
11,0.0031463056802749634,0.002767956117168069
12,0.0031360613647848368,0.0027622017078101635
13,0.0031374453101307154,0.0027627688832581043
14,0.0031300601549446583,0.0027643549256026745
15,0.0031287504825741053,0.0027606626972556114
16,0.0031240934040397406,0.002759476425126195
17,0.003123573260381818,0.0027617684099823236
18,0.003118743421509862,0.002773757791146636
19,0.003118225373327732,0.0027657230384647846
20,0.003116943407803774,0.0027681365609169006
21,0.0031100218184292316,0.0027627621311694384
22,0.003111929399892688,0.0027717244811356068
23,0.0031035093124955893,0.0027709982823580503
24,0.003107016207650304,0.002778834430500865
25,0.0030991649255156517,0.00277709006331861
26,0.0031024820636957884,0.0027892678044736385
27,0.0030926147010177374,0.0027971076779067516
28,0.003098450368270278,0.002789280377328396
29,0.003093017265200615,0.00279941875487566
30,0.0030920659191906452,0.0027971873059868813
31,0.003085650270804763,0.0027993619441986084
32,0.003087604185566306,0.002809981582686305
33,0.0030831133481115103,0.0028149751015007496
34,0.0030816623475402594,0.002813393482938409
35,0.0030791843309998512,0.0028172361198812723
36,0.0030765237752348185,0.0028223986737430096
37,0.00307529978454113,0.0028298445977270603
38,0.003070604521781206,0.002826864365488291
39,0.0030719717033207417,0.0028424966149032116
40,0.0030663965735584497,0.002840302651748061
41,0.003066271310672164,0.0028485762886703014
42,0.0030619048047810793,0.00284876418299973
43,0.0030607632361352444,0.002853468293324113
44,0.0030575888231396675,0.0028555039316415787
45,0.0030564996413886547,0.0028591658920049667
46,0.0030523480381816626,0.0028556762263178825
47,0.0030518649145960808,0.0028707741294056177
48,0.0030492814257740974,0.0028704185970127583
49,0.003047786420211196,0.002876604674383998
50,0.0030438241083174944,0.0028709149919450283
51,0.0030564581975340843,0.002853711834177375
52,0.0030442422721534967,0.002911289455369115
53,0.0030700182542204857,0.002836438361555338
54,0.003045608988031745,0.002932041184976697
55,0.0030625397339463234,0.002816086169332266
56,0.0030479286797344685,0.0029501230455935
57,0.0030512078665196896,0.0028230228926986456
58,0.0030391691252589226,0.0029358924366533756
59,0.0030450879130512476,0.002832114929333329
60,0.0030358457006514072,0.0029389208648353815
61,0.003048690501600504,0.002823795424774289
62,0.003031465457752347,0.0029506119899451733
63,0.003041181480512023,0.0028334425296634436
64,0.0030235955491662025,0.002940494567155838
65,0.0030399642419070005,0.0028420386370271444
66,0.0030182702466845512,0.00293322023935616
67,0.003044706303626299,0.0028377044945955276
68,0.0030163417104631662,0.002947671804577112
69,0.0030404007993638515,0.002834911923855543
70,0.0030117614660412073,0.0029419208876788616
71,0.0030318964272737503,0.002845900831744075
72,0.003009050153195858,0.0029526299331337214
73,0.0030132171232253313,0.002876386046409607
74,0.0030107563361525536,0.0029320179019123316
75,0.0030290044378489256,0.0028496894519776106
76,0.0030075013637542725,0.002958547091111541
77,0.0030363628175109625,0.002858369145542383
78,0.00299883377738297,0.002948325127363205
79,0.0030103910248726606,0.0028862725012004375
80,0.0030017562676221132,0.0029522106051445007
81,0.0030186441726982594,0.00286363298073411
82,0.003005299484357238,0.002977890893816948
83,0.003015261609107256,0.002864037174731493
84,0.0030059965793043375,0.0029897012282162905
85,0.0030134394764900208,0.002865454414859414
86,0.003006716025993228,0.0030053730588406324
87,0.0030128485523164272,0.0028640071395784616
88,0.0030019953846931458,0.00300188222900033
89,0.0030125523917376995,0.002869931049644947
90,0.0029979993123561144,0.0029974114149808884
91,0.0030084727331995964,0.0028653964400291443
92,0.0029941918328404427,0.0030039732810109854
93,0.002999319927766919,0.0028811274096369743
94,0.0029839822091162205,0.002977777738124132
95,0.0029887042474001646,0.0028857593424618244
96,0.0029750969260931015,0.002943402389064431
97,0.0029811249114573,0.002876642858609557
98,0.002966237487271428,0.0029475660994648933
99,0.002994388807564974,0.0028707461897283792
