epoch,loss,val_loss
0,0.00704876147210598,0.00043829085188917816
1,0.004501332063227892,0.0011194662656635046
2,0.00463365251198411,0.0005937020177952945
3,0.004306758288294077,0.0007820025202818215
4,0.004459187854081392,0.0007052374421618879
5,0.004368635360151529,0.0007400237955152988
6,0.004251738078892231,0.0007877267198637128
7,0.00426156260073185,0.0008392084273509681
8,0.00422975467517972,0.0008892532787285745
9,0.0041373111307621,0.0010147001594305038
10,0.004159101285040379,0.001008792663924396
11,0.0041067348793148994,0.0010349465301260352
12,0.00407418655231595,0.001114149927161634
13,0.004098511766642332,0.0010944203240796924
14,0.004059665836393833,0.0011235395213589072
15,0.004025522619485855,0.0011947315651923418
16,0.004046660382300615,0.0011606296757236123
17,0.003999564331024885,0.001265364931896329
18,0.004002007190138102,0.0012237990740686655
19,0.003984896931797266,0.0012883469462394714
20,0.003964142873883247,0.0013258138205856085
21,0.003935761284083128,0.001333915744908154
22,0.003953979816287756,0.0014519540127366781
23,0.003944268450140953,0.0013431746046990156
24,0.003921596799045801,0.001532605616375804
25,0.003920574206858873,0.0013998427893966436
26,0.0038790509570389986,0.0015909189824014902
27,0.003909025341272354,0.0014812917215749621
28,0.0038617863319814205,0.0016027236124500632
29,0.0038815834559500217,0.00161904061678797
30,0.003870822722092271,0.0015567183727398515
31,0.0038792991545051336,0.0016849334351718426
32,0.003859969787299633,0.0015184039948508143
33,0.003825005842372775,0.0017313146963715553
34,0.003867444349452853,0.0016180442180484533
35,0.003842362202703953,0.0016392804682254791
36,0.003838649485260248,0.001744080102071166
37,0.0038408024702221155,0.0015940215671434999
38,0.0038760637398809195,0.001764838700182736
39,0.0038341970648616552,0.0016024888027459383
40,0.0037651138845831156,0.0017589187482371926
41,0.003854387905448675,0.001733090146444738
42,0.0037937837187200785,0.0016175038181245327
43,0.0037900267634540796,0.0019204404670745134
44,0.0038509333971887827,0.0016226049046963453
45,0.00381075288169086,0.001866318634711206
46,0.003818598808720708,0.001779650803655386
47,0.003782292129471898,0.001646285061724484
48,0.0038188861217349768,0.0019475119188427925
49,0.003764670342206955,0.0017186567420139909
50,0.003730017924681306,0.0018917223205789924
51,0.0038074825424700975,0.0018321595853194594
52,0.0037464555352926254,0.00173798983450979
53,0.003783741733059287,0.002070907037705183
54,0.003804260166361928,0.0016580086667090654
55,0.00375773711130023,0.002006254158914089
56,0.003799883648753166,0.0017907599685713649
57,0.0037332403007894754,0.0017094071954488754
58,0.0038190323393791914,0.001988612115383148
59,0.0037837186828255653,0.001656341482885182
60,0.0037495349533855915,0.002080827485769987
61,0.003793064970523119,0.001747255795635283
62,0.0037316917441785336,0.001801683334633708
63,0.0038027798291295767,0.0020347940735518932
64,0.0037869515363126993,0.0016472955467179418
65,0.0037442801985889673,0.0021118903532624245
66,0.0037485125940293074,0.0018971620593219995
67,0.003700320143252611,0.001709328847937286
68,0.0037553852889686823,0.0020002638921141624
69,0.0036992409732192755,0.001790003152564168
70,0.0036767630372196436,0.0020601910073310137
71,0.003709341399371624,0.0018013264052569866
72,0.003678329521790147,0.0018845528829842806
73,0.00371980550698936,0.0020684676710516214
74,0.0037378636188805103,0.0016369939548894763
75,0.0037162930238991976,0.0021163735073059797
76,0.0036977585405111313,0.0018848329782485962
77,0.003682047827169299,0.0017071706242859364
78,0.0037280039396137,0.002114691073074937
79,0.0036639650352299213,0.001777410740032792
80,0.0036665734369307756,0.002172409323975444
81,0.0037038621958345175,0.0018180327024310827
82,0.0036621810868382454,0.002048390218988061
83,0.0037592381704598665,0.0019718671683222055
84,0.0038226116448640823,0.0017239736625924706
85,0.003782229032367468,0.00251159630715847
86,0.0036864555440843105,0.0017752943094819784
87,0.003639513161033392,0.0018408375326544046
88,0.0037326172459870577,0.002082597464323044
89,0.0036865423899143934,0.0017405609833076596
90,0.0036468745674937963,0.0021824922878295183
91,0.003663415089249611,0.0018267951672896743
92,0.0036206908989697695,0.0020149205811321735
93,0.0037137498147785664,0.0019030524417757988
94,0.003718075342476368,0.0017514429055154324
95,0.0036641908809542656,0.0024493045639246702
96,0.0036573854740709066,0.0018288074061274529
97,0.003639977890998125,0.0018879289273172617
98,0.003710045712068677,0.0022288847249001265
99,0.003673334140330553,0.0018199647311121225
