epoch,loss,val_loss
0,0.007209637202322483,0.004204486031085253
1,0.008380716666579247,0.0005852052709087729
2,0.005177774932235479,0.0006902075838297606
3,0.005171007011085749,0.0011896576033905149
4,0.004615782294422388,0.0004423747886903584
5,0.0045191096141934395,0.001188162132166326
6,0.004594705533236265,0.0004790620587300509
7,0.004364336375147104,0.0007353266701102257
8,0.004517802502959967,0.0006070247036404908
9,0.004381320904940367,0.0006309247110038996
10,0.004469050094485283,0.0006523834308609366
11,0.00439346581697464,0.0006237017805688083
12,0.004431330133229494,0.0006405105232261121
13,0.0043780384585261345,0.0006254985928535461
14,0.004401994403451681,0.0006497003487311304
15,0.004356675315648317,0.0006518489099107683
16,0.004390097223222256,0.0006567651871591806
17,0.004336223471909761,0.0006796421948820353
18,0.004381207749247551,0.0006626350223086774
19,0.0043116542510688305,0.000703096971847117
20,0.004364950116723776,0.0006849484052509069
21,0.004280342720448971,0.0007319222204387188
22,0.004353300202637911,0.0007162634283304214
23,0.004264732822775841,0.0007377649308182299
24,0.004325956106185913,0.00073049875209108
25,0.004247681703418493,0.0007640070398338139
26,0.00431418651714921,0.0007391654071398079
27,0.0042194342240691185,0.0007953756721690297
28,0.004303465597331524,0.0008012580801732838
29,0.004195698071271181,0.0008101763087324798
30,0.004274802748113871,0.0008259231690317392
31,0.004173310939222574,0.0008514879154972732
32,0.004253293387591839,0.0008366877445951104
33,0.004182337783277035,0.0008133479859679937
34,0.004240151960402727,0.0008862855029292405
35,0.004195835907012224,0.0008979385602287948
36,0.004228532314300537,0.0008360505453310907
37,0.004134495742619038,0.0008857813663780689
38,0.0042075663805007935,0.0008880014647729695
39,0.00415566423907876,0.0008459037053398788
40,0.004228453151881695,0.0009686437551863492
41,0.004181899130344391,0.0009381347917951643
42,0.00422039395198226,0.0008586154435761273
43,0.004109758883714676,0.0009409095509909093
44,0.0042086513713002205,0.0009545274660922587
45,0.004153876565396786,0.0008822646923363209
46,0.004251720383763313,0.000997062656097114
47,0.004143202677369118,0.0009675851324573159
48,0.004197265952825546,0.0009158501634374261
49,0.00411416357383132,0.0009795248042792082
50,0.004168267827481031,0.0009559834725223482
51,0.004098434466868639,0.00094692810671404
52,0.004139562137424946,0.00093528360594064
53,0.004074357450008392,0.0009487307979725301
54,0.004119690507650375,0.0009661763324402273
55,0.004068335518240929,0.0009469431242905557
56,0.004119585733860731,0.0010068860137835145
57,0.004068092908710241,0.00095887400675565
58,0.004095790442079306,0.0010233898647129536
59,0.004066111519932747,0.0009937240974977612
60,0.004076237790286541,0.0010048060212284327
61,0.004057039972394705,0.0010118763893842697
62,0.004086250904947519,0.0010348482755944133
63,0.004061913583427668,0.0010053056757897139
64,0.004081530496478081,0.0010850589023903012
65,0.004061082378029823,0.0010249020997434855
66,0.004062093328684568,0.0010531912557780743
67,0.00405657896772027,0.0010490029817447066
68,0.004057150799781084,0.001075409003533423
69,0.00405122572556138,0.001051999512128532
70,0.0040581850335001945,0.001063343370333314
71,0.004056119825690985,0.001068182522431016
72,0.004071679897606373,0.0010471455752849579
73,0.004044689703732729,0.0011276277946308255
74,0.004047437105327845,0.0010424137581139803
75,0.004002524074167013,0.0010781127493828535
76,0.004058463498950005,0.0011253019329160452
77,0.004019471351057291,0.0010859547182917595
78,0.004053288139402866,0.0011140863643959165
79,0.004033327102661133,0.0010841041803359985
80,0.004028928931802511,0.0011868001893162727
81,0.004019868094474077,0.0011180469300597906
82,0.004014434292912483,0.0011622749734669924
83,0.00400956254452467,0.0011142061557620764
84,0.004006816539913416,0.0011744521325454116
85,0.00400616554543376,0.0011313629802316427
86,0.003996837884187698,0.0011719377944245934
87,0.004003483802080154,0.0011417868081480265
88,0.0039996434934437275,0.0011835808400064707
89,0.003999238833785057,0.0011531494092196226
90,0.003991967067122459,0.0011973305372521281
91,0.00399277126416564,0.0011651512468233705
92,0.003986724652349949,0.0011968703474849463
93,0.003997523337602615,0.0011625603074207902
94,0.003991404082626104,0.0012631973950192332
95,0.003994513303041458,0.001154976082034409
96,0.003972364589571953,0.0013014713767915964
97,0.003943765070289373,0.0012269894359633327
98,0.003934846725314856,0.0012354151112958789
99,0.003934417851269245,0.0012100255116820335
