Date,temp_max,temp_min,temp_mean,precip,pressure,sunshine,wind
2010-10-19,12.693466,5.918852,8.589961,3.8932576,1002.61383,2.1720753,2.0238435
2010-10-20,11.756623,5.6571503,8.003004,3.823244,1002.69037,2.2541046,2.0452132
2010-10-21,13.465714,4.844967,8.831732,0.7259839,1008.2632,5.4723835,1.903326
2010-10-22,14.20784,4.0205417,8.895945,0.57168627,1009.9918,6.5947948,1.9227258
2010-10-23,18.550865,5.8346133,11.951377,1.4853961,1007.28406,6.7977834,1.9099085
2010-10-24,17.551643,6.654786,11.508162,4.0981617,1004.4276,3.6712694,2.030845
2010-10-25,16.139019,6.821907,10.8843155,4.452573,1002.62134,2.6161876,2.024246
2010-10-26,10.337305,3.3904328,6.3495545,2.9142635,1008.6343,2.6087365,2.0429769
2010-10-27,11.436958,2.192082,6.6181006,0.6626366,1012.6451,5.1591983,1.9315703
2010-10-28,12.253107,1.5248855,6.658915,0.69153464,1013.6939,5.582915,1.938951
2010-10-29,14.490469,2.2900512,8.179533,1.0491365,1010.9927,6.0849442,1.9118724
2010-10-30,14.185472,2.1956189,7.886506,1.9163406,1008.0989,5.5492635,1.9737622
2010-10-31,16.280174,3.782368,9.710958,2.7450042,1005.1216,4.943755,1.9675825
2010-11-01,17.430252,5.247446,11.004658,3.6068773,1002.9332,3.8757682,1.9698547
2010-11-02,18.824955,5.6020417,12.1381445,2.2351515,1003.40094,4.9483027,1.8426731
2010-11-03,15.569494,3.7807283,9.496957,1.8421268,1007.8421,4.2874713,1.8660883
2010-11-04,19.795792,5.216236,12.513638,0.22550571,1009.8097,6.4641256,1.7317154
2010-11-05,21.325863,5.667283,13.526116,0.089370646,1010.6504,7.0953083,1.7101417
2010-11-06,20.618496,5.6044984,13.071786,1.2232627,1008.04535,6.442232,1.7497963
2010-11-07,20.643578,6.1189675,13.302422,2.6092632,1002.556,5.540443,1.7849851
2010-11-08,18.327663,6.689999,12.4450035,6.0410933,993.2314,2.3006358,2.0030522
2010-11-09,16.046667,6.2288656,11.089207,5.682426,989.6752,2.0257976,2.0130553
2010-11-10,17.06387,6.580211,11.931399,4.420947,990.6051,3.026003,1.9863529
2010-11-11,16.076511,4.80513,10.749944,1.4137156,998.22974,5.1855416,1.9100014
2010-11-12,16.345348,4.9591813,10.672805,2.3499193,999.13434,4.412417,1.9908266
2010-11-13,18.892431,5.584904,12.372885,0.9797026,1000.33,6.215362,1.9013712
2010-11-14,19.930618,5.9397607,12.967328,0.9524172,1002.4829,6.501739,1.8936319
2010-11-15,20.922747,6.3958364,13.712314,1.1712614,1002.84064,6.700895,1.8538444
2010-11-16,19.124662,5.964117,12.4417715,2.5548623,1002.1436,5.085156,1.9077954
2010-11-17,16.577133,5.7902226,10.854652,4.1184154,1000.87555,2.8755658,1.9809475
2010-11-18,16.369902,5.793525,10.855511,2.9294157,1002.26276,3.5944545,1.9084058
2010-11-19,15.170072,5.6698556,9.959975,3.1083906,1005.30286,2.8874145,1.9309026
2010-11-20,13.853332,4.43389,8.638984,2.0834117,1008.11334,3.372382,1.886616
2010-11-21,14.064699,4.7052956,8.829104,3.184877,1004.7295,2.994475,1.9479043
2010-11-22,14.2309885,5.7901707,9.250439,5.066932,997.95483,1.7369298,2.040087
2010-11-23,10.199487,4.179882,6.5009446,4.8572717,997.21265,1.3645047,2.1053119
2010-11-24,8.624968,3.1303623,5.400626,3.9636042,999.39545,1.8099772,2.104983
2010-11-25,9.253799,2.066434,5.3743043,2.6870174,1000.37573,3.0549133,2.0529718
2010-11-26,8.232397,1.4844724,4.4385843,4.13982,997.73456,1.619065,2.1663132
2010-11-27,7.699166,0.57376647,3.808176,2.8981907,999.39746,2.258524,2.1234539
2010-11-28,7.767828,0.43010908,3.6899784,3.5213175,998.04877,1.4546832,2.143287
2010-11-29,10.858073,1.5243787,6.136473,2.5634043,995.7444,3.265358,2.0555959
2010-11-30,6.8582087,-0.5413874,2.853516,2.6203902,1001.255,1.7263769,2.0998015
2010-12-01,6.295831,-0.52801436,2.5987837,3.1709146,999.041,1.4812086,2.1039302
2010-12-02,7.0564895,0.27260503,3.3770564,2.7976367,1000.0539,1.7813792,2.077649
2010-12-03,7.5250454,1.0756433,3.9636655,3.1289008,1000.15594,1.7219508,2.0850754
2010-12-04,4.1821504,-1.1092618,1.149846,2.0202005,1006.2175,1.6847833,2.0846696
2010-12-05,3.6914282,-2.3041873,0.37618753,1.1256851,1009.3426,2.73037,2.0360832
2010-12-06,8.179784,0.20986645,3.709924,2.9997377,1003.0973,2.0392423,2.0536947
2010-12-07,15.000109,3.8576322,8.683398,3.603468,997.1502,2.2361825,2.02075
2010-12-08,16.417336,5.3698936,10.190683,3.513171,997.7301,2.05587,2.0132952
2010-12-09,11.876415,2.949183,6.7706647,2.7834008,1002.4794,1.6513785,2.0644236
2010-12-10,5.0090623,-1.9378611,0.96713626,1.4657311,1009.3455,1.8116717,2.1242561
2010-12-11,4.802694,-3.119482,0.36136523,1.4788404,1009.4489,2.3410373,2.1233215
2010-12-12,8.50439,-1.478402,2.7585108,3.1324646,1002.4139,1.9388044,2.1549444
2010-12-13,5.4925437,-2.8573167,0.64456373,2.9498978,1002.329,1.8963077,2.2059696
2010-12-14,1.5286566,-4.7616277,-2.4260137,2.9881117,1004.7631,1.1133878,2.2667508
2010-12-15,1.7960019,-4.6717668,-2.127427,2.274352,1006.2404,1.652285,2.1987088
2010-12-16,0.5933694,-5.308471,-3.237086,2.8417492,1004.3926,1.182481,2.234002
2010-12-17,-0.5904426,-6.490288,-4.1772,2.5452793,1001.5934,1.698768,2.2110841
2010-12-18,-0.20623536,-7.4590855,-4.8185964,3.4210007,996.8235,0.80495256,2.2749524
2010-12-19,0.52541083,-7.4364996,-4.453332,2.4687681,998.5492,0.77551216,2.2142606
2010-12-20,5.1889706,-5.1531343,-0.7758485,2.0079315,996.6851,1.4274917,2.075616
2010-12-21,6.400286,-4.3132215,0.6332338,1.1707325,999.6993,1.8507645,1.9887469
2010-12-22,8.166398,-3.206416,1.9931549,1.4072894,1000.06415,1.5115905,1.9773681
2010-12-23,13.465638,0.5167577,6.6257863,1.9769344,996.53204,1.9900709,1.9175215
2010-12-24,15.647324,2.7072551,8.721912,2.7453165,994.13666,1.7904624,1.9265639
2010-12-25,10.300059,1.0129366,5.212937,2.7406054,998.6086,0.9848835,1.9909648
2010-12-26,3.4385488,-2.5475447,-0.021861207,1.5727503,1007.21387,1.0339885,2.041418
2010-12-27,1.2263075,-4.411298,-2.1540306,1.0828754,1011.7982,1.3443815,2.0400276
2010-12-28,0.59634846,-6.4174957,-3.2245128,-0.12618715,1013.5346,3.27799,2.0009973
2010-12-29,0.45278,-7.289212,-3.7521136,0.21141255,1014.23596,3.5687797,2.0178146
2010-12-30,-1.9477198,-8.211624,-5.6455097,1.423589,1014.57074,1.6869228,2.0579863
2010-12-31,-1.8667591,-8.33249,-5.886947,1.5784869,1013.10034,1.1957695,2.0104027
2011-01-01,0.87179416,-6.9994717,-4.109059,1.8924311,1009.72076,1.110397,1.9367568
2011-01-02,0.9398158,-6.8051667,-3.939837,1.9422492,1008.48236,0.87050176,1.9118972
2011-01-03,1.1065296,-6.2039995,-3.4352107,1.6677881,1009.11566,1.0822989,1.8970525
2011-01-04,0.87510073,-6.2762165,-3.662696,1.4157095,1010.6766,0.897673,1.8878956
2011-01-05,-0.38027513,-7.200581,-4.7206125,1.307084,1012.6682,0.7186624,1.9124343
2011-01-06,3.7976203,-4.873974,-1.0264868,0.6741564,1010.3247,2.5958345,1.8162532
2011-01-07,8.277432,-2.1393137,2.4424913,1.7735939,1007.0208,2.4220731,1.8538266
2011-01-08,11.8305855,0.76285124,5.464832,2.3592482,1005.79333,2.1586473,1.87636
2011-01-09,14.251626,1.9749591,7.7619967,0.8181036,1007.552,4.129295,1.7729607
2011-01-10,12.644546,1.1000226,6.4623256,1.2084175,1009.48126,3.6210854,1.8407333
2011-01-11,9.301792,0.373025,4.2443333,2.7844055,1008.4485,1.924318,1.9563646
2011-01-12,8.676654,0.46541512,3.9538836,2.8694015,1008.3856,1.7194052,1.9664965
2011-01-13,8.16341,0.16658558,3.5458574,2.7981694,1008.0787,1.7254435,1.9751892
2011-01-14,13.026365,2.1149986,7.210422,1.9926053,1005.8132,3.5400012,1.8803353
2011-01-15,9.811125,1.0460179,4.837179,2.572072,1009.0544,2.1859453,1.9837198
2011-01-16,11.977987,1.0516434,6.1634755,0.08720306,1012.65625,4.8547583,1.8381268
2011-01-17,13.10244,1.1482338,6.82735,0.27635446,1012.7379,5.5927973,1.8507439
2011-01-18,6.5567007,-1.273831,1.9136385,2.436637,1014.5466,2.3616016,2.0256445
2011-01-19,5.960648,-1.0751883,1.7247525,2.8910165,1012.1538,1.9046457,2.0061169
2011-01-20,3.8385396,-2.1800468,0.16205454,3.0933082,1010.4737,1.6381556,2.0567691
2011-01-21,4.2224073,-2.016855,0.40748936,2.6697066,1011.137,1.8495108,2.0445924
2011-01-22,3.267567,-2.484767,-0.3277872,2.635899,1011.9326,1.6646084,2.0568087
2011-01-23,2.1169708,-3.5003195,-1.6036081,2.7365787,1010.5516,1.3830403,2.0977712
2011-01-24,2.7577105,-3.7962885,-1.6045078,2.439218,1009.37854,1.4407257,2.0834346
2011-01-25,1.7934287,-5.303935,-2.7271116,1.8962257,1009.0627,1.7478676,2.0784578
2011-01-26,4.012997,-5.102016,-1.6062146,2.5352983,1003.471,1.7356311,2.0764248
2011-01-27,4.304776,-4.946857,-1.4082258,2.5609553,1003.1653,1.0729626,2.0400722
2011-01-28,1.8819761,-5.8188677,-2.803765,1.6763885,1007.8367,0.9315636,2.0200913
2011-01-29,1.5365343,-6.598691,-2.7375805,0.032728292,1011.51794,2.7662418,1.9293709
2011-01-30,1.9014113,-7.4697313,-2.794411,-0.38802254,1011.9662,3.909455,1.8843448
2011-01-31,1.2218473,-7.016519,-3.2355297,1.2613535,1011.89056,2.0661676,1.9807622
2011-02-01,-2.0363576,-8.126552,-5.587321,1.1047119,1015.0945,1.3020247,1.9871323
2011-02-02,-2.6130755,-8.542016,-6.1913137,1.0817242,1015.789,1.1874251,1.9687097
2011-02-03,-0.26182485,-7.454387,-4.5837326,1.1499135,1014.92505,1.400853,1.9308064
2011-02-04,3.1156604,-5.4776206,-1.6084113,0.6013609,1015.0314,2.6367831,1.8592912
2011-02-05,7.2082596,-3.9791465,1.4064714,-0.05829721,1013.2096,4.490337,1.7959263
2011-02-06,9.7434635,-2.828239,3.2281709,0.28068572,1011.71594,4.933536,1.8212845
2011-02-07,12.1344385,-1.3248304,5.2426047,0.7167756,1009.5432,5.296788,1.8350376
2011-02-08,12.701023,-0.94972414,5.8469176,1.0085047,1007.9516,5.3769064,1.85887
2011-02-09,10.458985,-2.3465526,4.1883545,0.54781437,1010.1034,5.5256743,1.8669274
2011-02-10,9.78783,-2.9471867,3.689269,0.45250812,1010.8447,5.913241,1.8768113
2011-02-11,12.80429,-0.80583066,6.2018447,1.98823,1005.9781,5.2242723,1.9269986
2011-02-12,8.672104,-1.5738032,3.3991919,3.294704,1006.6212,2.4825356,2.045556
2011-02-13,7.5374103,-1.5283266,2.7244287,2.9213457,1007.50635,1.9497848,2.006143
2011-02-14,5.4911137,-2.1147344,1.3409342,2.908121,1007.48627,1.4960926,2.0150442
2011-02-15,6.112827,-1.8431854,1.6528845,3.0603523,1004.2191,1.6198734,2.01692
2011-02-16,7.0444093,-1.5688555,2.2525759,3.1638634,1000.5571,1.9373763,2.0565622
2011-02-17,10.000609,0.1670201,4.545028,3.241151,997.9191,2.264238,2.0618796
2011-02-18,6.3159595,-0.99322516,1.9203501,3.3075955,1000.66174,1.1708033,2.1347072
2011-02-19,7.3015475,0.24823147,3.132629,3.2437413,1000.90155,1.4054762,2.1142035
2011-02-20,6.2653418,-0.10717516,2.5221622,2.514465,1004.5046,1.7193413,2.109343
2011-02-21,4.6612287,-1.1123714,1.1635231,2.6767888,1005.694,1.418061,2.137152
2011-02-22,2.064304,-2.6417568,-0.9597339,2.5759923,1007.4391,1.1132696,2.140112
2011-02-23,1.8439432,-3.030914,-1.2907386,2.1946754,1009.1632,1.2764276,2.077427
2011-02-24,-0.27846113,-4.5376205,-3.1964571,1.5937624,1013.3987,1.1668097,2.0563762
2011-02-25,-0.9232303,-5.2310014,-3.8521414,1.4827152,1014.9287,1.3110306,2.0304532
2011-02-26,1.1535482,-4.6443543,-2.5705292,1.6054364,1013.6088,1.5030044,1.985315
2011-02-27,1.4002835,-5.154319,-2.9178412,1.9432993,1011.11804,1.1561055,1.9966104
2011-02-28,0.90754414,-6.1447763,-3.744887,1.4114637,1012.5502,0.9958069,1.9676554
2011-03-01,2.8753417,-5.532639,-2.3757114,1.0679058,1013.5403,1.3934361,1.9184554
2011-03-02,1.1829664,-6.535828,-3.7028592,0.8442792,1016.40295,1.1039271,1.9248431
2011-03-03,2.8232906,-5.4715357,-2.3003979,1.0996249,1015.69946,1.3837233,1.9246613
2011-03-04,3.8586998,-4.44258,-1.2619219,1.0597864,1016.96454,1.520805,1.9107919
2011-03-05,5.6727953,-2.9704669,0.22773528,1.8038623,1013.7602,1.4820646,1.9055035
2011-03-06,5.9362125,-2.5194952,0.97807014,1.4252497,1011.7392,2.7693746,1.8744702
2011-03-07,4.1345572,-3.772723,-0.2597483,0.3663208,1015.2078,4.20289,1.8884307
2011-03-08,4.1840777,-4.455252,-0.40820473,-0.017562993,1016.69464,5.4294133,1.9027355
2011-03-09,6.463241,-3.413245,1.3749101,0.8874481,1012.7146,6.087883,1.9364343
2011-03-10,10.626534,-0.76817536,4.871266,1.990592,1007.9086,5.9500766,1.9431014
2011-03-11,14.783186,1.6236949,8.329073,1.6267545,1006.29144,6.6311727,1.8860053
2011-03-12,15.501697,2.0137007,9.0087,1.1807498,1007.3584,6.9292965,1.8627782
2011-03-13,18.068167,4.008624,11.196343,2.168278,1005.45605,6.009018,1.8529404
2011-03-14,17.955532,4.955265,11.435791,2.880648,1005.57776,4.4159503,1.8747936
2011-03-15,18.935728,5.4826884,12.294777,1.7364987,1006.6712,5.201095,1.8014685
2011-03-16,16.342525,5.1081343,10.48788,3.3537655,1006.0129,3.1864567,1.9352076
2011-03-17,18.365786,6.228808,12.221217,3.1260903,1001.16705,4.3106933,1.9138021
2011-03-18,16.35507,5.8226957,10.610345,3.712179,1003.75854,2.5823293,1.9860853
2011-03-19,9.590581,2.293901,5.2794414,2.777265,1009.52,1.9057202,2.020034
2011-03-20,7.67958,1.0504992,3.610129,2.2695775,1012.70557,2.184952,2.0265117
2011-03-21,8.280635,1.1096603,3.8888419,1.7870402,1015.58606,2.5734255,1.9898518
2011-03-22,13.448876,2.1079419,7.4153666,-0.80551165,1016.9361,6.414737,1.7936819
2011-03-23,15.324416,2.901189,8.771477,0.14487606,1015.65344,6.882798,1.8390739
2011-03-24,16.91744,4.072145,10.197709,0.75989646,1013.2726,7.255045,1.8362278
2011-03-25,21.280539,7.061176,13.9587345,2.047386,1007.2296,7.470057,1.8519845
2011-03-26,18.91186,7.1909866,12.738,4.1389384,1003.66833,5.030606,1.9820063
2011-03-27,15.224594,5.8901677,10.250982,4.109773,1004.5884,3.980604,2.0229962
2011-03-28,15.431689,6.413414,10.5764475,4.462125,1003.73193,3.4330962,2.038233
2011-03-29,17.117449,6.473685,11.708438,2.419299,1005.00073,5.4752083,1.9464767
2011-03-30,17.112509,5.349558,11.251706,1.2662591,1007.21075,6.7326913,1.9170115
2011-03-31,18.515625,5.859213,12.084248,1.7439167,1007.2934,6.482916,1.9316342
2011-04-01,19.474861,6.9262724,12.9060545,2.2613363,1007.358,5.823505,1.9407675
2011-04-02,21.574533,7.307246,14.510735,0.7747221,1007.3532,7.8306446,1.812341
2011-04-03,23.028147,7.9848623,15.737066,1.1712652,1005.8464,8.273088,1.7811334
2011-04-04,22.04594,7.779005,15.223881,1.71387,1004.349,8.242506,1.8255855
2011-04-05,14.771613,5.3533645,9.878228,3.5810363,1008.12604,4.6620173,2.0207078
2011-04-06,20.457771,7.4668303,14.2042675,0.84569746,1008.03284,8.430244,1.8155723
2011-04-07,24.115509,9.781924,17.092041,2.1157258,1005.5412,8.329295,1.8872148
2011-04-08,20.984398,9.441662,14.994424,3.5162046,1005.70337,6.21929,1.9898554
2011-04-09,21.136305,8.808731,15.117887,1.7214669,1004.83673,8.380303,1.8745255
2011-04-10,18.252628,6.6720333,12.667029,1.4935583,1006.6511,8.673075,1.935162
2011-04-11,16.855719,6.2477703,11.679685,2.4547658,1005.16486,8.341655,2.020523
2011-04-12,20.084236,8.659309,14.399232,4.3787313,999.30817,7.4010725,2.1169329
2011-04-13,13.72533,6.0499196,9.5463,4.5737295,1003.9262,4.823735,2.2302232
2011-04-14,11.376949,5.1247787,7.8305435,4.808986,1003.4723,3.7979288,2.2711227
2011-04-15,11.979504,5.3368297,8.126052,4.518754,1004.2184,3.3851302,2.2688925
2011-04-16,15.722678,6.62346,10.675142,3.1676178,1005.58325,4.3493986,2.142309
2011-04-17,16.755898,5.7811155,10.907718,1.4108816,1008.8601,5.6935916,2.0238843
2011-04-18,19.364077,6.206201,12.591999,1.0743736,1007.7887,6.8716774,1.9282454
2011-04-19,18.8417,6.526319,12.372134,2.3413036,1005.7133,5.966251,1.958146
2011-04-20,22.973017,8.174607,15.59668,0.9986261,1004.9226,8.131294,1.7952814
2011-04-21,22.615572,7.5209713,15.344982,0.6039809,1005.6215,9.039521,1.7625372
2011-04-22,25.264631,9.23015,17.622274,1.4931979,1003.0855,9.178757,1.75318
2011-04-23,23.624697,9.00529,16.73579,1.9272797,1003.02435,8.753961,1.8038063
2011-04-24,22.598637,10.092245,16.354475,3.7504344,1003.5757,6.1656003,1.8828025
2011-04-25,23.869678,9.963373,17.328493,1.2521983,1004.2567,8.715814,1.7229395
2011-04-26,22.22053,9.506625,16.102198,2.629557,1003.53174,7.552083,1.8430369
2011-04-27,20.07052,9.6901655,14.681124,4.592001,1002.1818,4.923904,1.9929376
2011-04-28,19.86546,10.286568,14.600524,4.6217003,1002.4542,3.7881744,1.9660885
2011-04-29,20.562103,10.379641,15.019263,3.7963932,1001.91516,4.2286797,1.9144499
2011-04-30,22.80102,10.301434,16.381645,2.562454,1000.14606,5.891413,1.8209915
2011-05-01,18.739033,9.255902,13.393127,5.0015974,999.83203,2.7552478,2.0009327
2011-05-02,19.984219,9.15853,14.338196,2.7688448,999.1585,5.2727203,1.8634372
2011-05-03,20.157137,9.454129,14.464962,3.9134502,997.6624,4.472376,1.946965
2011-05-04,13.132279,5.319976,8.883758,2.4999363,1004.8197,4.324846,1.9961382
2011-05-05,16.453524,5.489751,11.115168,0.32095584,1006.5331,8.237779,1.9144244
2011-05-06,20.710403,6.9901814,13.961398,-0.2223762,1009.0363,9.950858,1.9032193
2011-05-07,22.029564,7.830516,15.060457,0.80835205,1007.8154,10.095262,1.9133844
2011-05-08,13.692655,5.757773,9.090252,4.8023586,1009.117,4.2442675,2.1906629
2011-05-09,18.406881,8.354388,12.978922,3.2175643,1007.8791,5.4828496,1.9730892
2011-05-10,23.098814,9.006338,16.334343,-0.11995793,1009.5318,9.655812,1.7467214
2011-05-11,24.546446,9.585232,17.446358,1.0362672,1007.0624,9.9342985,1.7931228
2011-05-12,25.378735,10.274917,18.199038,1.654233,1004.5562,9.799369,1.7802792
2011-05-13,19.767935,8.614658,14.245875,3.093937,1006.2645,7.29912,1.9366562
2011-05-14,26.027828,12.47849,19.459246,2.7168293,1001.74786,9.175757,1.8354223
2011-05-15,22.83297,12.08736,17.149443,4.7602463,1003.1724,5.853554,2.0006895
2011-05-16,16.70039,9.34411,12.478981,4.2968283,1007.6779,4.2427,2.0146496
2011-05-17,19.305454,10.1447115,14.273006,3.4897087,1006.7474,4.959559,1.9342988
2011-05-18,23.194307,10.8558035,16.827747,1.8467394,1006.75586,6.9212117,1.8257922
2011-05-19,26.21687,11.613689,18.910826,1.1182995,1006.0201,8.61528,1.7750269
2011-05-20,28.911074,12.894804,20.977846,1.2980636,1005.3436,9.19719,1.717318
2011-05-21,28.15619,13.520336,20.620255,2.4726744,1005.9897,7.491289,1.7379642
2011-05-22,25.395685,12.709873,18.904787,2.2467039,1006.2184,7.720204,1.7389508
2011-05-23,24.325724,12.31262,18.212643,2.6438498,1006.351,7.624136,1.8144515
2011-05-24,29.31485,14.55523,22.057234,1.7135938,1005.7569,9.49614,1.7050023
2011-05-25,27.000341,13.657963,20.297878,2.2012599,1007.61273,8.578638,1.770896
2011-05-26,28.953835,13.597153,21.609772,0.357574,1007.684,11.076179,1.6170309
2011-05-27,29.79889,14.369598,22.412903,2.1394525,1002.836,10.593215,1.716197
2011-05-28,21.877035,11.994958,16.691528,4.5812254,1004.1081,6.6411085,1.9521135
2011-05-29,24.171545,12.667174,18.451378,2.6607327,1004.341,8.521346,1.792479
2011-05-30,28.262081,13.373324,21.260334,0.6103255,1005.5963,11.272276,1.6321253
2011-05-31,29.083971,14.115944,21.915634,2.1452656,1003.0206,10.499599,1.7374817
2011-06-01,27.171227,13.917306,20.66332,3.0495558,1003.15765,8.998583,1.8021395
2011-06-02,25.63168,14.153955,19.65664,3.913095,1004.83466,6.9830713,1.8637395
2011-06-03,26.856539,14.584893,20.691952,2.119125,1006.9684,8.566034,1.7587366
2011-06-04,31.235325,16.05281,24.056765,0.834997,1005.7786,11.406322,1.6419494
2011-06-05,30.82454,16.798906,23.827234,3.1722746,1004.2827,9.129284,1.765275
2011-06-06,29.420378,16.435081,22.936724,3.3365195,1001.7372,8.874966,1.7796776
2011-06-07,29.625372,16.228651,23.314669,3.767346,999.6426,9.554606,1.81736
2011-06-08,27.193794,16.027504,21.687065,4.678779,998.8376,7.5699553,1.9270103
2011-06-09,25.708086,14.860256,20.326717,3.0967164,1000.3047,9.081496,1.8446219
2011-06-10,24.306183,13.419268,18.958569,2.6764932,1001.35016,9.770605,1.8756247
2011-06-11,24.493778,13.706107,18.93514,3.6728163,1001.47437,8.640024,1.9555616
2011-06-12,23.968086,13.953707,18.583023,4.1789002,1002.0085,7.6440067,2.0138779
2011-06-13,26.933472,14.188868,20.630259,1.805488,1002.2631,10.647988,1.8643522
2011-06-14,26.188505,14.193665,19.926134,3.5722337,1002.9005,8.432131,1.9757264
2011-06-15,26.441332,14.300012,20.117958,3.0846198,1003.69037,8.47257,1.9337924
2011-06-16,29.737913,14.861253,22.44664,1.4286424,1003.4424,10.831926,1.8021859
2011-06-17,31.241095,15.378375,23.537306,1.6781827,1002.88477,11.136863,1.7858466
2011-06-18,30.562498,16.238935,23.528053,3.8248918,1001.0397,8.764605,1.9217618
2011-06-19,20.491531,11.929358,15.690772,4.6835785,1005.5751,5.3687854,2.027519
2011-06-20,26.936338,12.919647,20.233486,0.80481416,1004.257,10.52871,1.7358817
2011-06-21,30.169527,14.127647,22.459448,1.2920225,1004.3415,11.020444,1.7678007
2011-06-22,33.744274,16.288523,25.323233,1.893664,1003.12714,11.492985,1.7162194
2011-06-23,32.625404,16.473116,24.810453,1.9578825,1003.4284,10.854306,1.7052822
2011-06-24,25.944206,13.323088,19.601933,2.4144037,1007.4245,8.629085,1.7787437
2011-06-25,24.939386,11.505355,18.600994,0.51139843,1008.9057,10.672483,1.6767919
2011-06-26,23.916336,11.551147,17.772345,3.29023,1007.9473,7.661804,1.861618
2011-06-27,27.053694,11.655942,19.90295,0.75976557,1006.5396,10.513544,1.7097881
2011-06-28,26.852585,11.553314,19.55242,2.5829694,1004.7011,8.562634,1.8402634
2011-06-29,24.29137,11.409454,17.72058,4.9387064,1002.4867,4.8531756,1.9888161
2011-06-30,27.067705,11.456191,19.541368,2.4288287,1000.4227,7.057694,1.822457
2011-07-01,24.171227,8.924012,17.107977,0.5783809,1005.93225,8.525685,1.8446655
2011-07-02,23.90442,9.2764635,16.96681,2.314936,1005.6106,6.825681,1.9221077
2011-07-03,27.770552,10.371761,19.929884,0.53743535,1002.37164,10.081224,1.7744379
2011-07-04,28.61439,10.828771,20.44858,1.3810554,1001.82965,9.472558,1.8287482
2011-07-05,27.250673,11.178441,19.625029,2.8329208,1001.11395,7.5641007,1.9098849
2011-07-06,28.210896,11.23282,20.454935,1.1995696,1001.133,9.601559,1.8078185
2011-07-07,31.340666,12.361367,22.779297,0.46291563,1001.11176,11.247001,1.7408785
2011-07-08,33.01816,12.763817,23.77505,0.49950916,1002.0265,11.443369,1.6856558
2011-07-09,34.244698,13.3192005,24.7599,0.120215915,1003.44183,11.816408,1.6541624
2011-07-10,36.070896,13.827586,26.066921,0.5594884,1004.4298,11.935139,1.5992956
2011-07-11,33.256546,12.710059,23.998322,0.30850908,1004.7276,10.707436,1.6108906
2011-07-12,32.573414,11.704874,23.479069,-0.6740449,1005.2492,11.884895,1.5523493
2011-07-13,34.14233,12.47908,24.661612,0.40756708,1002.1327,11.6361475,1.5956657
2011-07-14,34.27324,12.423776,25.005432,1.3509334,1001.74976,11.249506,1.6773262
2011-07-15,30.246717,10.5535755,21.684198,0.007703863,1004.4735,10.815384,1.6399591
2011-07-16,32.08186,11.779721,23.093061,0.82588327,1002.3678,10.572003,1.6613356
2011-07-17,32.78143,12.1230545,23.685837,1.0685267,1000.41046,11.091162,1.6896808
2011-07-18,33.504898,12.316536,24.625095,2.4694035,1000.74524,10.502732,1.7811903
2011-07-19,32.4436,11.630381,23.566433,1.6466141,1000.6524,10.145551,1.7010529
2011-07-20,26.70035,10.105454,19.219442,3.4961584,999.71594,5.6475005,1.8429605
2011-07-21,26.857998,9.855873,19.269022,2.2664118,998.71747,6.2888927,1.727308
2011-07-22,28.639416,9.680936,20.034698,1.265349,1000.21326,7.394558,1.6117505
2011-07-23,27.328192,9.579485,19.016348,2.0720165,1000.93506,5.436846,1.6809679
2011-07-24,26.691545,9.479314,18.633852,2.42869,1000.949,4.561432,1.6823354
2011-07-25,20.9745,6.9054565,14.102628,1.9045681,1004.52325,3.6964445,1.7169245
2011-07-26,25.136353,9.237612,17.331625,1.6073253,1004.09564,4.5098553,1.6402085
2011-07-27,29.334122,9.7055645,20.251339,-1.5878754,1006.5405,8.789553,1.4320259
2011-07-28,29.040401,9.92703,19.98334,0.24391979,1005.8755,7.6985793,1.5315868
2011-07-29,23.99605,9.200829,16.537336,3.1463556,1004.72235,4.021658,1.7353373
2011-07-30,26.158155,9.27859,18.309025,0.2172969,1003.5233,7.865549,1.5596066
2011-07-31,26.478825,9.757788,18.604113,1.3726171,1003.12823,7.399891,1.6646061
2011-08-01,24.79908,9.872559,17.471098,2.8576536,1003.55804,5.266239,1.7525141
2011-08-02,27.6311,10.444645,19.551212,0.47350335,1004.85333,7.9765663,1.6092181
2011-08-03,29.726763,10.546936,20.833336,-0.4267707,1005.6401,9.591949,1.5861862
2011-08-04,25.38029,10.193905,17.750423,3.3946435,1005.1495,5.009552,1.8666391
2011-08-05,27.536417,10.781663,19.647142,0.74873704,1006.0174,7.9333296,1.7182964
2011-08-06,31.373343,11.802229,22.508581,-0.27920783,1005.31714,10.003006,1.6191705
2011-08-07,33.03136,12.735423,23.720533,1.8568319,1002.42084,9.764159,1.7083758
2011-08-08,32.99612,12.627344,23.866703,1.8749738,1001.4902,10.218963,1.7331884
2011-08-09,24.830812,9.885461,17.611553,3.2349555,1006.05945,5.408296,1.9265201
2011-08-10,26.211376,8.78715,18.431013,-0.62514466,1007.24005,9.613262,1.6847699
2011-08-11,27.209002,8.667907,18.995747,-0.48271298,1007.4253,10.884122,1.7248552
2011-08-12,28.525475,9.835051,20.033607,0.89589024,1003.928,10.400663,1.7547355
2011-08-13,28.842695,10.563292,20.490265,1.355393,1002.01227,10.110273,1.7624576
2011-08-14,29.858288,11.641904,21.486551,1.4660357,1001.4402,9.934128,1.7201219
